Time	position_x	position_y
0.001	23.241	677.280
0.001	23.242	677.152
0.001	23.243	677.025
0.001	23.244	676.897
0.001	23.245	676.769
0.001	23.246	676.641
0.001	23.247	676.513
0.001	23.248	676.386
0.001	23.249	676.258
0.001	23.250	676.130
0.001	23.251	676.002
0.001	23.252	675.874
0.001	23.253	675.746
0.001	23.254	675.618
0.001	23.255	675.490
0.001	23.256	675.363
0.001	23.257	675.235
0.001	23.258	675.107
0.001	23.259	674.979
0.001	23.260	674.851
0.001	23.261	674.723
0.001	23.262	674.595
0.001	23.263	674.467
0.001	23.264	674.339
0.001	23.265	674.211
0.001	23.266	674.083
0.001	23.267	673.955
0.001	23.268	673.827
0.001	23.269	673.699
0.001	23.270	673.571
0.001	23.271	673.443
0.001	23.272	673.315
0.001	23.273	673.187
0.001	23.274	673.058
0.001	23.275	672.930
0.001	23.276	672.802
0.001	23.277	672.674
0.001	23.278	672.546
0.001	23.279	672.418
0.001	23.280	672.290
0.001	23.281	672.162
0.001	23.282	672.033
0.001	23.283	671.905
0.001	23.284	671.777
0.001	23.285	671.649
0.001	23.286	671.521
0.001	23.287	671.392
0.001	23.288	671.264
0.001	23.289	671.136
0.001	23.290	671.008
0.001	23.291	670.880
0.001	23.292	670.751
0.001	23.293	670.623
0.001	23.294	670.495
0.001	23.295	670.366
0.001	23.296	670.238
0.001	23.297	670.110
0.001	23.298	669.982
0.001	23.299	669.853
0.001	23.300	669.725
0.001	23.301	669.596
0.001	23.302	669.468
0.001	23.303	669.340
0.001	23.304	669.211
0.001	23.305	669.083
0.001	23.306	668.955
0.001	23.307	668.826
0.001	23.308	668.698
0.001	23.309	668.569
0.001	23.310	668.441
0.001	23.311	668.312
0.001	23.312	668.184
0.001	23.313	668.056
0.001	23.314	667.927
0.001	23.315	667.799
0.001	23.316	667.670
0.001	23.317	667.542
0.001	23.318	667.413
0.001	23.319	667.285
0.001	23.320	667.156
0.001	23.321	667.027
0.001	23.322	666.899
0.001	23.323	666.770
0.001	23.324	666.642
0.001	23.325	666.513
0.001	23.326	666.385
0.001	23.327	666.256
0.001	23.328	666.127
0.001	23.329	665.999
0.001	23.330	665.870
0.001	23.331	665.741
0.001	23.332	665.613
0.001	23.333	665.484
0.001	23.334	665.355
0.001	23.335	665.227
0.001	23.336	665.098
0.001	23.337	664.969
0.001	23.338	664.841
0.001	23.339	664.712
0.001	23.340	664.583
0.001	23.341	664.454
0.001	23.342	664.326
0.001	23.343	664.197
0.001	23.344	664.068
0.001	23.345	663.939
0.001	23.346	663.811
0.001	23.347	663.682
0.001	23.348	663.553
0.001	23.349	663.424
0.001	23.350	663.295
0.001	23.351	663.166
0.001	23.352	663.038
0.001	23.353	662.909
0.001	23.354	662.780
0.001	23.355	662.651
0.001	23.356	662.522
0.001	23.357	662.393
0.001	23.358	662.264
0.001	23.359	662.135
0.001	23.360	662.006
0.001	23.361	661.878
0.001	23.362	661.749
0.001	23.363	661.620
0.001	23.364	661.491
0.001	23.365	661.362
0.001	23.366	661.233
0.001	23.367	661.104
0.001	23.368	660.975
0.001	23.369	660.846
0.001	23.370	660.717
0.001	23.371	660.588
0.001	23.372	660.459
0.001	23.373	660.330
0.001	23.374	660.200
0.001	23.375	660.071
0.001	23.376	659.942
0.001	23.377	659.813
0.001	23.378	659.684
0.001	23.379	659.555
0.001	23.380	659.426
0.001	23.381	659.297
0.001	23.382	659.168
0.001	23.383	659.038
0.001	23.384	658.909
0.001	23.385	658.780
0.001	23.386	658.651
0.001	23.387	658.522
0.001	23.388	658.393
0.001	23.389	658.263
0.001	23.390	658.134
0.001	23.391	658.005
0.001	23.392	657.876
0.001	23.393	657.746
0.001	23.394	657.617
0.001	23.395	657.488
0.001	23.396	657.359
0.001	23.397	657.229
0.001	23.398	657.100
0.001	23.399	656.971
0.001	23.400	656.841
0.001	23.401	656.712
0.001	23.402	656.583
0.001	23.403	656.453
0.001	23.404	656.324
0.001	23.405	656.195
0.001	23.406	656.065
0.001	23.407	655.936
0.001	23.408	655.806
0.001	23.409	655.677
0.001	23.410	655.548
0.001	23.411	655.418
0.001	23.412	655.289
0.001	23.413	655.159
0.001	23.414	655.030
0.001	23.415	654.900
0.001	23.416	654.771
0.001	23.417	654.641
0.001	23.418	654.512
0.001	23.419	654.382
0.001	23.420	654.253
0.001	23.421	654.123
0.001	23.422	653.994
0.001	23.423	653.864
0.001	23.424	653.735
0.001	23.425	653.605
0.001	23.426	653.476
0.001	23.427	653.346
0.001	23.428	653.216
0.001	23.429	653.087
0.001	23.430	652.957
0.001	23.431	652.828
0.001	23.432	652.698
0.001	23.433	652.568
0.001	23.434	652.439
0.001	23.435	652.309
0.001	23.436	652.179
0.001	23.437	652.050
0.001	23.438	651.920
0.001	23.439	651.790
0.001	23.440	651.661
0.001	23.441	651.531
0.001	23.442	651.401
0.001	23.443	651.271
0.001	23.444	651.142
0.001	23.445	651.012
0.001	23.446	650.882
0.001	23.447	650.752
0.001	23.448	650.622
0.001	23.449	650.493
0.001	23.450	650.363
0.001	23.451	650.233
0.001	23.452	650.103
0.001	23.453	649.973
0.001	23.454	649.844
0.001	23.455	649.714
0.001	23.456	649.584
0.001	23.457	649.454
0.001	23.458	649.324
0.001	23.459	649.194
0.001	23.460	649.064
0.001	23.461	648.934
0.001	23.462	648.804
0.001	23.463	648.674
0.001	23.464	648.544
0.001	23.465	648.415
0.001	23.466	648.285
0.001	23.467	648.155
0.001	23.468	648.025
0.001	23.469	647.895
0.001	23.470	647.765
0.001	23.471	647.635
0.001	23.472	647.505
0.001	23.473	647.375
0.001	23.474	647.244
0.001	23.475	647.114
0.001	23.476	646.984
0.001	23.477	646.854
0.001	23.478	646.724
0.001	23.479	646.594
0.001	23.480	646.464
0.001	23.481	646.334
0.001	23.482	646.204
0.001	23.483	646.074
0.001	23.484	645.943
0.001	23.485	645.813
0.001	23.486	645.683
0.001	23.487	645.553
0.001	23.488	645.423
0.001	23.489	645.293
0.001	23.490	645.162
0.001	23.491	645.032
0.001	23.492	644.902
0.001	23.493	644.772
0.001	23.494	644.642
0.001	23.495	644.511
0.001	23.496	644.381
0.001	23.497	644.251
0.001	23.498	644.120
0.001	23.499	643.990
0.001	23.500	643.860
0.001	23.501	643.730
0.001	23.502	643.599
0.001	23.503	643.469
0.001	23.504	643.339
0.001	23.505	643.208
0.001	23.506	643.078
0.001	23.507	642.947
0.001	23.508	642.817
0.001	23.509	642.687
0.001	23.510	642.556
0.001	23.511	642.426
0.001	23.512	642.295
0.001	23.513	642.165
0.001	23.514	642.035
0.001	23.515	641.904
0.001	23.516	641.774
0.001	23.517	641.643
0.001	23.518	641.513
0.001	23.519	641.382
0.001	23.520	641.252
0.001	23.521	641.121
0.001	23.522	640.991
0.001	23.523	640.860
0.001	23.524	640.730
0.001	23.525	640.599
0.001	23.526	640.469
0.001	23.527	640.338
0.001	23.528	640.207
0.001	23.529	640.077
0.001	23.530	639.946
0.001	23.531	639.816
0.001	23.532	639.685
0.001	23.533	639.554
0.001	23.534	639.424
0.001	23.535	639.293
0.001	23.536	639.163
0.001	23.537	639.032
0.001	23.538	638.901
0.001	23.539	638.771
0.001	23.540	638.640
0.001	23.541	638.509
0.001	23.542	638.378
0.001	23.543	638.248
0.001	23.544	638.117
0.001	23.545	637.986
0.001	23.546	637.855
0.001	23.547	637.725
0.001	23.548	637.594
0.001	23.549	637.463
0.001	23.550	637.332
0.001	23.551	637.202
0.001	23.552	637.071
0.001	23.553	636.940
0.001	23.554	636.809
0.001	23.555	636.678
0.001	23.556	636.547
0.001	23.557	636.417
0.001	23.558	636.286
0.001	23.559	636.155
0.001	23.560	636.024
0.001	23.561	635.893
0.001	23.562	635.762
0.001	23.563	635.631
0.001	23.564	635.500
0.001	23.565	635.369
0.001	23.566	635.238
0.001	23.567	635.107
0.001	23.568	634.976
0.001	23.569	634.845
0.001	23.570	634.714
0.001	23.571	634.584
0.001	23.572	634.452
0.001	23.573	634.321
0.001	23.574	634.190
0.001	23.575	634.059
0.001	23.576	633.928
0.001	23.577	633.797
0.001	23.578	633.666
0.001	23.579	633.535
0.001	23.580	633.404
0.001	23.581	633.273
0.001	23.582	633.142
0.001	23.583	633.011
0.001	23.584	632.880
0.001	23.585	632.749
0.001	23.586	632.617
0.001	23.587	632.486
0.001	23.588	632.355
0.001	23.589	632.224
0.001	23.590	632.093
0.001	23.591	631.962
0.001	23.592	631.830
0.001	23.593	631.699
0.001	23.594	631.568
0.001	23.595	631.437
0.001	23.596	631.305
0.001	23.597	631.174
0.001	23.598	631.043
0.001	23.599	630.912
0.001	23.600	630.780
0.001	23.601	630.649
0.001	23.602	630.518
0.001	23.603	630.386
0.001	23.604	630.255
0.001	23.605	630.124
0.001	23.606	629.992
0.001	23.607	629.861
0.001	23.608	629.730
0.001	23.609	629.598
0.001	23.610	629.467
0.001	23.611	629.336
0.001	23.612	629.204
0.001	23.613	629.073
0.001	23.614	628.941
0.001	23.615	628.810
0.001	23.616	628.679
0.001	23.617	628.547
0.001	23.618	628.416
0.001	23.619	628.284
0.001	23.620	628.153
0.001	23.621	628.021
0.001	23.622	627.890
0.001	23.623	627.758
0.001	23.624	627.627
0.001	23.625	627.495
0.001	23.626	627.364
0.001	23.627	627.232
0.001	23.628	627.101
0.001	23.629	626.969
0.001	23.630	626.837
0.001	23.631	626.706
0.001	23.632	626.574
0.001	23.633	626.443
0.001	23.634	626.311
0.001	23.635	626.179
0.001	23.636	626.048
0.001	23.637	625.916
0.001	23.638	625.784
0.001	23.639	625.653
0.001	23.640	625.521
0.001	23.641	625.389
0.001	23.642	625.258
0.001	23.643	625.126
0.001	23.644	624.994
0.001	23.645	624.863
0.001	23.646	624.731
0.001	23.647	624.599
0.001	23.648	624.467
0.001	23.649	624.336
0.001	23.650	624.204
0.001	23.651	624.072
0.001	23.652	623.940
0.001	23.653	623.808
0.001	23.654	623.677
0.001	23.655	623.545
0.001	23.656	623.413
0.001	23.657	623.281
0.001	23.658	623.149
0.001	23.659	623.017
0.001	23.660	622.886
0.001	23.661	622.754
0.001	23.662	622.622
0.001	23.663	622.490
0.001	23.664	622.358
0.001	23.665	622.226
0.001	23.666	622.094
0.001	23.667	621.962
0.001	23.668	621.830
0.001	23.669	621.698
0.001	23.670	621.566
0.001	23.671	621.434
0.001	23.672	621.302
0.001	23.673	621.170
0.001	23.674	621.038
0.001	23.675	620.906
0.001	23.676	620.774
0.001	23.677	620.642
0.001	23.678	620.510
0.001	23.679	620.378
0.001	23.680	620.246
0.001	23.681	620.114
0.001	23.682	619.982
0.001	23.683	619.850
0.001	23.684	619.718
0.001	23.685	619.586
0.001	23.686	619.454
0.001	23.687	619.321
0.001	23.688	619.189
0.001	23.689	619.057
0.001	23.690	618.925
0.001	23.691	618.793
0.001	23.692	618.661
0.001	23.693	618.528
0.001	23.694	618.396
0.001	23.695	618.264
0.001	23.696	618.132
0.001	23.697	618.000
0.001	23.698	617.867
0.001	23.699	617.735
0.001	23.700	617.603
0.001	23.701	617.471
0.001	23.702	617.338
0.001	23.703	617.206
0.001	23.704	617.074
0.001	23.705	616.941
0.001	23.706	616.809
0.001	23.707	616.677
0.001	23.708	616.544
0.001	23.709	616.412
0.001	23.710	616.280
0.001	23.711	616.147
0.001	23.712	616.015
0.001	23.713	615.883
0.001	23.714	615.750
0.001	23.715	615.618
0.001	23.716	615.485
0.001	23.717	615.353
0.001	23.718	615.221
0.001	23.719	615.088
0.001	23.720	614.956
0.001	23.721	614.823
0.001	23.722	614.691
0.001	23.723	614.558
0.001	23.724	614.426
0.001	23.725	614.293
0.001	23.726	614.161
0.001	23.727	614.028
0.001	23.728	613.896
0.001	23.729	613.763
0.001	23.730	613.631
0.001	23.731	613.498
0.001	23.732	613.365
0.001	23.733	613.233
0.001	23.734	613.100
0.001	23.735	612.968
0.001	23.736	612.835
0.001	23.737	612.702
0.001	23.738	612.570
0.001	23.739	612.437
0.001	23.740	612.304
0.001	23.741	612.172
0.001	23.742	612.039
0.001	23.743	611.906
0.001	23.744	611.774
0.001	23.745	611.641
0.001	23.746	611.508
0.001	23.747	611.376
0.001	23.748	611.243
0.001	23.749	611.110
0.001	23.750	610.977
0.001	23.751	610.845
0.001	23.752	610.712
0.001	23.753	610.579
0.001	23.754	610.446
0.001	23.755	610.313
0.001	23.756	610.181
0.001	23.757	610.048
0.001	23.758	609.915
0.001	23.759	609.782
0.001	23.760	609.649
0.001	23.761	609.516
0.001	23.762	609.384
0.001	23.763	609.251
0.001	23.764	609.118
0.001	23.765	608.985
0.001	23.766	608.852
0.001	23.767	608.719
0.001	23.768	608.586
0.001	23.769	608.453
0.001	23.770	608.320
0.001	23.771	608.187
0.001	23.772	608.054
0.001	23.773	607.921
0.001	23.774	607.788
0.001	23.775	607.655
0.001	23.776	607.522
0.001	23.777	607.389
0.001	23.778	607.256
0.001	23.779	607.123
0.001	23.780	606.990
0.001	23.781	606.857
0.001	23.782	606.724
0.001	23.783	606.591
0.001	23.784	606.458
0.001	23.785	606.325
0.001	23.786	606.192
0.001	23.787	606.059
0.001	23.788	605.926
0.001	23.789	605.792
0.001	23.790	605.659
0.001	23.791	605.526
0.001	23.792	605.393
0.001	23.793	605.260
0.001	23.794	605.127
0.001	23.795	604.993
0.001	23.796	604.860
0.001	23.797	604.727
0.001	23.798	604.594
0.001	23.799	604.461
0.001	23.800	604.327
0.001	23.801	604.194
0.001	23.802	604.061
0.001	23.803	603.928
0.001	23.804	603.794
0.001	23.805	603.661
0.001	23.806	603.528
0.001	23.807	603.394
0.001	23.808	603.261
0.001	23.809	603.128
0.001	23.810	602.994
0.001	23.811	602.861
0.001	23.812	602.728
0.001	23.813	602.594
0.001	23.814	602.461
0.001	23.815	602.328
0.001	23.816	602.194
0.001	23.817	602.061
0.001	23.818	601.927
0.001	23.819	601.794
0.001	23.820	601.661
0.001	23.821	601.527
0.001	23.822	601.394
0.001	23.823	601.260
0.001	23.824	601.127
0.001	23.825	600.993
0.001	23.826	600.860
0.001	23.827	600.726
0.001	23.828	600.593
0.001	23.829	600.459
0.001	23.830	600.326
0.001	23.831	600.192
0.001	23.832	600.059
0.001	23.833	599.925
0.001	23.834	599.791
0.001	23.835	599.658
0.001	23.836	599.524
0.001	23.837	599.391
0.001	23.838	599.257
0.001	23.839	599.123
0.001	23.840	598.990
0.001	23.841	598.856
0.001	23.842	598.722
0.001	23.843	598.589
0.001	23.844	598.455
0.001	23.845	598.321
0.001	23.846	598.188
0.001	23.847	598.054
0.001	23.848	597.920
0.001	23.849	597.787
0.001	23.850	597.653
0.001	23.851	597.519
0.001	23.852	597.385
0.001	23.853	597.252
0.001	23.854	597.118
0.001	23.855	596.984
0.001	23.856	596.850
0.001	23.857	596.717
0.001	23.858	596.583
0.001	23.859	596.449
0.001	23.860	596.315
0.001	23.861	596.181
0.001	23.862	596.047
0.001	23.863	595.914
0.001	23.864	595.780
0.001	23.865	595.646
0.001	23.866	595.512
0.001	23.867	595.378
0.001	23.868	595.244
0.001	23.869	595.110
0.001	23.870	594.976
0.001	23.871	594.842
0.001	23.872	594.708
0.001	23.873	594.574
0.001	23.874	594.440
0.001	23.875	594.306
0.001	23.876	594.172
0.001	23.877	594.038
0.001	23.878	593.904
0.001	23.879	593.770
0.001	23.880	593.636
0.001	23.881	593.502
0.001	23.882	593.368
0.001	23.883	593.234
0.001	23.884	593.100
0.001	23.885	592.966
0.001	23.886	592.832
0.001	23.887	592.698
0.001	23.888	592.564
0.001	23.889	592.430
0.001	23.890	592.296
0.001	23.891	592.162
0.001	23.892	592.027
0.001	23.893	591.893
0.001	23.894	591.759
0.001	23.895	591.625
0.001	23.896	591.491
0.001	23.897	591.357
0.001	23.898	591.222
0.001	23.899	591.088
0.001	23.900	590.954
0.001	23.901	590.820
0.001	23.902	590.685
0.001	23.903	590.551
0.001	23.904	590.417
0.001	23.905	590.283
0.001	23.906	590.148
0.001	23.907	590.014
0.001	23.908	589.880
0.001	23.909	589.745
0.001	23.910	589.611
0.001	23.911	589.477
0.001	23.912	589.342
0.001	23.913	589.208
0.001	23.914	589.074
0.001	23.915	588.939
0.001	23.916	588.805
0.001	23.917	588.671
0.001	23.918	588.536
0.001	23.919	588.402
0.001	23.920	588.267
0.001	23.921	588.133
0.001	23.922	587.999
0.001	23.923	587.864
0.001	23.924	587.730
0.001	23.925	587.595
0.001	23.926	587.461
0.001	23.927	587.326
0.001	23.928	587.192
0.001	23.929	587.057
0.001	23.930	586.923
0.001	23.931	586.788
0.001	23.932	586.654
0.001	23.933	586.519
0.001	23.934	586.385
0.001	23.935	586.250
0.001	23.936	586.115
0.001	23.937	585.981
0.001	23.938	585.846
0.001	23.939	585.712
0.001	23.940	585.577
0.001	23.941	585.442
0.001	23.942	585.308
0.001	23.943	585.173
0.001	23.944	585.039
0.001	23.945	584.904
0.001	23.946	584.769
0.001	23.947	584.634
0.001	23.948	584.500
0.001	23.949	584.365
0.001	23.950	584.230
0.001	23.951	584.096
0.001	23.952	583.961
0.001	23.953	583.826
0.001	23.954	583.691
0.001	23.955	583.557
0.001	23.956	583.422
0.001	23.957	583.287
0.001	23.958	583.152
0.001	23.959	583.018
0.001	23.960	582.883
0.001	23.961	582.748
0.001	23.962	582.613
0.001	23.963	582.478
0.001	23.964	582.343
0.001	23.965	582.209
0.001	23.966	582.074
0.001	23.967	581.939
0.001	23.968	581.804
0.001	23.969	581.669
0.001	23.970	581.534
0.001	23.971	581.399
0.001	23.972	581.264
0.001	23.973	581.129
0.001	23.974	580.994
0.001	23.975	580.859
0.001	23.976	580.724
0.001	23.977	580.590
0.001	23.978	580.455
0.001	23.979	580.320
0.001	23.980	580.185
0.001	23.981	580.050
0.001	23.982	579.915
0.001	23.983	579.779
0.001	23.984	579.644
0.001	23.985	579.509
0.001	23.986	579.374
0.001	23.987	579.239
0.001	23.988	579.104
0.001	23.989	578.969
0.001	23.990	578.834
0.001	23.991	578.699
0.001	23.992	578.564
0.001	23.993	578.429
0.001	23.994	578.293
0.001	23.995	578.158
0.001	23.996	578.023
0.001	23.997	577.888
0.001	23.998	577.753
0.001	23.999	577.618
0.001	24.000	577.482
0.001	24.001	577.347
0.001	24.002	577.212
0.001	24.003	577.077
0.001	24.004	576.942
0.001	24.005	576.806
0.001	24.006	576.671
0.001	24.007	576.536
0.001	24.008	576.400
0.001	24.009	576.265
0.001	24.010	576.130
0.001	24.011	575.995
0.001	24.012	575.859
0.001	24.013	575.724
0.001	24.014	575.589
0.001	24.015	575.453
0.001	24.016	575.318
0.001	24.017	575.183
0.001	24.018	575.047
0.001	24.019	574.912
0.001	24.020	574.776
0.001	24.021	574.641
0.001	24.022	574.506
0.001	24.023	574.370
0.001	24.024	574.235
0.001	24.025	574.099
0.001	24.026	573.964
0.001	24.027	573.828
0.001	24.028	573.693
0.001	24.029	573.557
0.001	24.030	573.422
0.001	24.031	573.286
0.001	24.032	573.151
0.001	24.033	573.015
0.001	24.034	572.880
0.001	24.035	572.744
0.001	24.036	572.609
0.001	24.037	572.473
0.001	24.038	572.338
0.001	24.039	572.202
0.001	24.040	572.066
0.001	24.041	571.931
0.001	24.042	571.795
0.001	24.043	571.660
0.001	24.044	571.524
0.001	24.045	571.388
0.001	24.046	571.253
0.001	24.047	571.117
0.001	24.048	570.981
0.001	24.049	570.846
0.001	24.050	570.710
0.001	24.051	570.574
0.001	24.052	570.438
0.001	24.053	570.303
0.001	24.054	570.167
0.001	24.055	570.031
0.001	24.056	569.896
0.001	24.057	569.760
0.001	24.058	569.624
0.001	24.059	569.488
0.001	24.060	569.352
0.001	24.061	569.217
0.001	24.062	569.081
0.001	24.063	568.945
0.001	24.064	568.809
0.001	24.065	568.673
0.001	24.066	568.538
0.001	24.067	568.402
0.001	24.068	568.266
0.001	24.069	568.130
0.001	24.070	567.994
0.001	24.071	567.858
0.001	24.072	567.722
0.001	24.073	567.586
0.001	24.074	567.450
0.001	24.075	567.314
0.001	24.076	567.179
0.001	24.077	567.043
0.001	24.078	566.907
0.001	24.079	566.771
0.001	24.080	566.635
0.001	24.081	566.499
0.001	24.082	566.363
0.001	24.083	566.227
0.001	24.084	566.091
0.001	24.085	565.955
0.001	24.086	565.819
0.001	24.087	565.682
0.001	24.088	565.546
0.001	24.089	565.410
0.001	24.090	565.274
0.001	24.091	565.138
0.001	24.092	565.002
0.001	24.093	564.866
0.001	24.094	564.730
0.001	24.095	564.594
0.001	24.096	564.458
0.001	24.097	564.321
0.001	24.098	564.185
0.001	24.099	564.049
0.001	24.100	563.913
0.001	24.101	563.777
0.001	24.102	563.641
0.001	24.103	563.504
0.001	24.104	563.368
0.001	24.105	563.232
0.001	24.106	563.096
0.001	24.107	562.959
0.001	24.108	562.823
0.001	24.109	562.687
0.001	24.110	562.551
0.001	24.111	562.414
0.001	24.112	562.278
0.001	24.113	562.142
0.001	24.114	562.005
0.001	24.115	561.869
0.001	24.116	561.733
0.001	24.117	561.596
0.001	24.118	561.460
0.001	24.119	561.324
0.001	24.120	561.187
0.001	24.121	561.051
0.001	24.122	560.914
0.001	24.123	560.778
0.001	24.124	560.642
0.001	24.125	560.505
0.001	24.126	560.369
0.001	24.127	560.232
0.001	24.128	560.096
0.001	24.129	559.959
0.001	24.130	559.823
0.001	24.131	559.686
0.001	24.132	559.550
0.001	24.133	559.413
0.001	24.134	559.277
0.001	24.135	559.140
0.001	24.136	559.004
0.001	24.137	558.867
0.001	24.138	558.731
0.001	24.139	558.594
0.001	24.140	558.458
0.001	24.141	558.321
0.001	24.142	558.185
0.001	24.143	558.048
0.001	24.144	557.911
0.001	24.145	557.775
0.001	24.146	557.638
0.001	24.147	557.501
0.001	24.148	557.365
0.001	24.149	557.228
0.001	24.150	557.091
0.001	24.151	556.955
0.001	24.152	556.818
0.001	24.153	556.681
0.001	24.154	556.545
0.001	24.155	556.408
0.001	24.156	556.271
0.001	24.157	556.134
0.001	24.158	555.998
0.001	24.159	555.861
0.001	24.160	555.724
0.001	24.161	555.587
0.001	24.162	555.451
0.001	24.163	555.314
0.001	24.164	555.177
0.001	24.165	555.040
0.001	24.166	554.903
0.001	24.167	554.767
0.001	24.168	554.630
0.001	24.169	554.493
0.001	24.170	554.356
0.001	24.171	554.219
0.001	24.172	554.082
0.001	24.173	553.945
0.001	24.174	553.808
0.001	24.175	553.671
0.001	24.176	553.535
0.001	24.177	553.398
0.001	24.178	553.261
0.001	24.179	553.124
0.001	24.180	552.987
0.001	24.181	552.850
0.001	24.182	552.713
0.001	24.183	552.576
0.001	24.184	552.439
0.001	24.185	552.302
0.001	24.186	552.165
0.001	24.187	552.028
0.001	24.188	551.891
0.001	24.189	551.754
0.001	24.190	551.617
0.001	24.191	551.480
0.001	24.192	551.342
0.001	24.193	551.205
0.001	24.194	551.068
0.001	24.195	550.931
0.001	24.196	550.794
0.001	24.197	550.657
0.001	24.198	550.520
0.001	24.199	550.383
0.001	24.200	550.245
0.001	24.201	550.108
0.001	24.202	549.971
0.001	24.203	549.834
0.001	24.204	549.697
0.001	24.205	549.559
0.001	24.206	549.422
0.001	24.207	549.285
0.001	24.208	549.148
0.001	24.209	549.011
0.001	24.210	548.873
0.001	24.211	548.736
0.001	24.212	548.599
0.001	24.213	548.461
0.001	24.214	548.324
0.001	24.215	548.187
0.001	24.216	548.050
0.001	24.217	547.912
0.001	24.218	547.775
0.001	24.219	547.638
0.001	24.220	547.500
0.001	24.221	547.363
0.001	24.222	547.225
0.001	24.223	547.088
0.001	24.224	546.951
0.001	24.225	546.813
0.001	24.226	546.676
0.001	24.227	546.538
0.001	24.228	546.401
0.001	24.229	546.264
0.001	24.230	546.126
0.001	24.231	545.989
0.001	24.232	545.851
0.001	24.233	545.714
0.001	24.234	545.576
0.001	24.235	545.439
0.001	24.236	545.301
0.001	24.237	545.164
0.001	24.238	545.026
0.001	24.239	544.889
0.001	24.240	544.751
0.001	24.241	544.613
0.001	24.242	544.476
0.001	24.243	544.338
0.001	24.244	544.201
0.001	24.245	544.063
0.001	24.246	543.925
0.001	24.247	543.788
0.001	24.248	543.650
0.001	24.249	543.513
0.001	24.250	543.375
0.001	24.251	543.237
0.001	24.252	543.100
0.001	24.253	542.962
0.001	24.254	542.824
0.001	24.255	542.687
0.001	24.256	542.549
0.001	24.257	542.411
0.001	24.258	542.273
0.001	24.259	542.136
0.001	24.260	541.998
0.001	24.261	541.860
0.001	24.262	541.722
0.001	24.263	541.585
0.001	24.264	541.447
0.001	24.265	541.309
0.001	24.266	541.171
0.001	24.267	541.033
0.001	24.268	540.896
0.001	24.269	540.758
0.001	24.270	540.620
0.001	24.271	540.482
0.001	24.272	540.344
0.001	24.273	540.206
0.001	24.274	540.068
0.001	24.275	539.930
0.001	24.276	539.793
0.001	24.277	539.655
0.001	24.278	539.517
0.001	24.279	539.379
0.001	24.280	539.241
0.001	24.281	539.103
0.001	24.282	538.965
0.001	24.283	538.827
0.001	24.284	538.689
0.001	24.285	538.551
0.001	24.286	538.413
0.001	24.287	538.275
0.001	24.288	538.137
0.001	24.289	537.999
0.001	24.290	537.861
0.001	24.291	537.723
0.001	24.292	537.585
0.001	24.293	537.447
0.001	24.294	537.309
0.001	24.295	537.171
0.001	24.296	537.032
0.001	24.297	536.894
0.001	24.298	536.756
0.001	24.299	536.618
0.001	24.300	536.480
0.001	24.301	536.342
0.001	24.302	536.204
0.001	24.303	536.065
0.001	24.304	535.927
0.001	24.305	535.789
0.001	24.306	535.651
0.001	24.307	535.513
0.001	24.308	535.374
0.001	24.309	535.236
0.001	24.310	535.098
0.001	24.311	534.960
0.001	24.312	534.821
0.001	24.313	534.683
0.001	24.314	534.545
0.001	24.315	534.407
0.001	24.316	534.268
0.001	24.317	534.130
0.001	24.318	533.992
0.001	24.319	533.853
0.001	24.320	533.715
0.001	24.321	533.577
0.001	24.322	533.438
0.001	24.323	533.300
0.001	24.324	533.162
0.001	24.325	533.023
0.001	24.326	532.885
0.001	24.327	532.746
0.001	24.328	532.608
0.001	24.329	532.470
0.001	24.330	532.331
0.001	24.331	532.193
0.001	24.332	532.054
0.001	24.333	531.916
0.001	24.334	531.777
0.001	24.335	531.639
0.001	24.336	531.500
0.001	24.337	531.362
0.001	24.338	531.223
0.001	24.339	531.085
0.001	24.340	530.946
0.001	24.341	530.808
0.001	24.342	530.669
0.001	24.343	530.531
0.001	24.344	530.392
0.001	24.345	530.253
0.001	24.346	530.115
0.001	24.347	529.976
0.001	24.348	529.838
0.001	24.349	529.699
0.001	24.350	529.560
0.001	24.351	529.422
0.001	24.352	529.283
0.001	24.353	529.144
0.001	24.354	529.006
0.001	24.355	528.867
0.001	24.356	528.728
0.001	24.357	528.590
0.001	24.358	528.451
0.001	24.359	528.312
0.001	24.360	528.174
0.001	24.361	528.035
0.001	24.362	527.896
0.001	24.363	527.757
0.001	24.364	527.619
0.001	24.365	527.480
0.001	24.366	527.341
0.001	24.367	527.202
0.001	24.368	527.063
0.001	24.369	526.925
0.001	24.370	526.786
0.001	24.371	526.647
0.001	24.372	526.508
0.001	24.373	526.369
0.001	24.374	526.230
0.001	24.375	526.092
0.001	24.376	525.953
0.001	24.377	525.814
0.001	24.378	525.675
0.001	24.379	525.536
0.001	24.380	525.397
0.001	24.381	525.258
0.001	24.382	525.119
0.001	24.383	524.980
0.001	24.384	524.841
0.001	24.385	524.702
0.001	24.386	524.563
0.001	24.387	524.424
0.001	24.388	524.285
0.001	24.389	524.146
0.001	24.390	524.007
0.001	24.391	523.868
0.001	24.392	523.729
0.001	24.393	523.590
0.001	24.394	523.451
0.001	24.395	523.312
0.001	24.396	523.173
0.001	24.397	523.034
0.001	24.398	522.895
0.001	24.399	522.756
0.001	24.400	522.616
0.001	24.401	522.477
0.001	24.402	522.338
0.001	24.403	522.199
0.001	24.404	522.060
0.001	24.405	521.921
